Cohort,FamilyID,ID,class,logGAV
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_004_G7_G,Offspring,3.64
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_B9_G,Offspring,2.9
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_C12_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_C2_G,Offspring,3.01
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_D5_G,Offspring,2.27
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_D6_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_E1_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_E2_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_G1_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_150_005_G6_G,Offspring,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_001_D7_G,Offspring,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_001_E1_G,Offspring,2.06
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_002_B4_G,Offspring,2.18
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_002_C11_G,Offspring,2.14
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_003_A10_G,Offspring,4.45
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_003_G4_G,Offspring,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_005_C4_G,Offspring,5.02
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_005_C6_G,Offspring,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_005_E7_G,Offspring,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_005_F12_G,Offspring,4.48
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_150_005_G11_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_001_G3_G,Offspring,1.61
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_C7_G,Offspring,2.77
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_D4_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_D9_G,Offspring,2.1
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_F12_G,Offspring,3.54
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_G1_G,Offspring,2.55
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_H10_G,Offspring,2.62
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_H5_G,Offspring,3.36
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_H6_G,Offspring,2.09
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_002_H7_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_003_C9_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_003_H10_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_A2_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_A4_G,Offspring,5.87
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_D5_G,Offspring,3.92
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_F5_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_G4_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_004_G9_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_005_A7_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_001_E4_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_001_E7_G,Offspring,2.28
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_001_G8_G,Offspring,1.46
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_001_H7_G,Offspring,1.8
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_A12_G,Offspring,4.12
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_A2_G,Offspring,2.6
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_E12_G,Offspring,5.96
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_F4_G,Offspring,2.45
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_G2_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_002_G8_G,Offspring,2.25
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_A5_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_D4_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_D9_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_E12_G,Offspring,5.84
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_E7_G,Offspring,6.18
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_003_G10_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_004_A1_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_004_E12_G,Offspring,4.06
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_005_A4_G,Offspring,1.64
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_005_D4_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_150_005_E10_G,Offspring,3.48
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_155_001_C11_G,Offspring,2.48
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_155_001_C9_G,Offspring,1.32
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_155_001_D8_G,Offspring,1.00E-05
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_155_001_F3_G,Offspring,1.39
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_155_001_H11_G,Offspring,1.00E-05
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_155_001_C1_G,Offspring,1.00E-05
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_155_001_B10_G,Offspring,1.00E-05
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_155_001_D9_G,Offspring,1.00E-05
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_155_001_E4_G,Offspring,1.00E-05
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_155_001_F9_G,Offspring,1.00E-05
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_155_001_H10_G,Offspring,0.96
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_155_001_B9_G,Offspring,1.00E-05
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_B11_G,Offspring,1.22
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_C12_G,Offspring,1.00E-05
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_D4_G,Offspring,1.00E-05
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_F11_G,Offspring,2.49
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_F5_G,Offspring,3.67
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_G3_G,Offspring,1.00E-05
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_155_001_G8_G,Offspring,1.00E-05
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_D5_G,Offspring,1.00E-05
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_E10_G,Offspring,1.00E-05
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_E2_G,Offspring,1.00E-05
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_F1_G,Offspring,0.95
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_G6_G,Offspring,4.28
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_A8_G,Offspring,0
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_B11_G,Offspring,0
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_H1_G,Offspring,0
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_A6_G,Offspring,0
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_C6_G,Offspring,0
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_D8_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A1_G,Offspring,1.32
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A12_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A2_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A7_G,Offspring,1.29
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B10_G,Offspring,1.17
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B6_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B7_G,Offspring,0.64
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B8_G,Offspring,1.12
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_C9_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_D4_G,Offspring,3.25
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_D6_G,Offspring,1.44
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_E11_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_F7_G,Offspring,0.97
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G6_G,Offspring,0.87
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G8_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G9_G,Offspring,0.95
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H4_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H6_G,Offspring,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H8_G,Offspring,0.84
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_156_001_D5_G,Offspring,0.95
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_156_001_G1_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_B4_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_D3_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_E4_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_F5_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_G11_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_H3_G,Offspring,0
201604,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_H7_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_A11_G,Offspring,1.39
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_B12_G,Offspring,0
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_H5_G,Offspring,0
201604,B1_004,243_01_D5G,Offspring,1.00E-05
201604,B1_004,243_01_D7G,Offspring,1.00E-05
201604,B1_026,243_01_A6G,Offspring,6.02
201604,B1_026,243_01_B5G,Offspring,4.91
201604,B1_026,243_01_C4G,Offspring,4.23
201604,B1_026,243_01_E12G,Offspring,4.06
201604,B1_026,243_01_G5G,Offspring,5.8
201604,B1_026,243_01_G8G,Offspring,4.31
201604,B1_033,243_01_A11G,Offspring,4.67
201604,B1_033,243_01_A5G,Offspring,1.00E-05
201604,B1_033,243_01_B11G,Offspring,4.39
201604,B1_033,243_01_B4G,Offspring,3.81
201604,B1_033,243_01_C7G,Offspring,3.41
201604,B1_033,243_01_C8G,Offspring,1.00E-05
201604,B1_033,243_01_E11G,Offspring,4.53
201604,B1_033,243_01_F10G,Offspring,3.8
201604,B1_033,243_01_F7G,Offspring,1.00E-05
201604,B1_033,243_01_F9G,Offspring,3.53
201604,B1_033,243_01_G6G,Offspring,4.05
201604,B1_036,243_01_B10G,Offspring,4
201604,B1_036,243_01_B12G,Offspring,6.09
201604,B1_036,243_01_G9G,Offspring,7.21
201604,B1_004,244_01_B9G,Offspring,3.93
201604,B1_004,244_01_E10G,Offspring,1.00E-05
201604,B1_004,244_01_E7G,Offspring,3.71
201604,B1_004,244_01_G7G,Offspring,3.72
201604,B1_004,244_03_C8G,Offspring,3.45
201604,B1_004,244_03_C9G,Offspring,3.95
201604,B1_015,244_01_B10G,Offspring,1.00E-05
201604,B1_015,244_01_C10G,Offspring,3.34
201604,B1_015,244_01_G9G,Offspring,1.00E-05
201604,B1_015,244_01_H9G,Offspring,5.12
201604,B1_015,244_03_B7G,Offspring,3.66
201604,B1_015,244_06_G6G,Offspring,3.57
201604,B1_026,244_01_D11G,Offspring,4.05
201604,B1_026,244_06_C4G,Offspring,4.67
201604,B1_033,244_01_D12G,Offspring,1.00E-05
201604,B1_033,244_01_E9G,Offspring,3.5
201604,B1_033,244_01_G8G,Offspring,1.00E-05
201604,B1_033,244_03_D7G,Offspring,4.15
201604,B1_033,244_06_C6G,Offspring,4.15
201604,B1_036,244_03_A8G,Offspring,6.93
201604,B1_036,244_03_G8G,Offspring,6.1
201604,B2_002,201604BR133,Father,3.9
201604,B2_002,201604BR133,Father,3.9
201604,B2_004,201604BR170,Father,3.94
201604,B2_005,201604BR189,Father,3.85
201604,B2_009,201604BR231,Father,3.15
201604,B2_009,201604BR231,Father,3.15
201604,B2_009,201604BR231,Father,3.15
201604,B2_009,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_011,201604BR277,Father,3.38
201604,B2_011,201604BR277,Father,3.38
201604,B2_002,201604BR133,Father,3.9
201604,B2_005,201604BR189,Father,3.85
201604,B2_009,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_010,201604BR231,Father,3.15
201604,B2_011,201604BR277,Father,3.38
201604,B3_004,201602BR093,Father,1.73
201604,B3_007,201602BR105,Father,1.39
201604,B3_007,201602BR105,Father,1.39
201604,B3_007,201602BR105,Father,1.39
201604,B3_009,201602BR110,Father,0
201604,B3_009,201602BR110,Father,0
201604,B3_009,201602BR110,Father,0
201604,B3_009,201602BR110,Father,0
201604,B3_008,201602BR093,Father,1.73
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_067_GP,Father,5.323183911
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_131_M,Father,0
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_139_MP,Father,8.369688355
