Cohort,IntFamID,FamilyID,ID,class,LogGAV
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_001_D3_G,Offspring,0
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_001_H7_G,Offspring,2.28
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_002_B9_G,Offspring,3.72
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_005_A12_G,Offspring,1.73
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_005_A5_G,Offspring,0
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_149_005_F6_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_001_E6_G,Offspring,2.45
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_001_F8_G,Offspring,1.41
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_001_F9_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_C1_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_C3_G,Offspring,6
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_C7_G,Offspring,2.95
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_C8_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_D3_G,Offspring,3.02
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_D9_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_002_G11_G,Offspring,2.1
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_004_D1_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_004_D4_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_004_E11_G,Offspring,0
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_149_005_F4_G,Offspring,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_001_F12_G,Offspring,1.68
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_003_C3_G,Offspring,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_004_H6_G,Offspring,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_005_A2_G,Offspring,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_005_D11_G,Offspring,2.17
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_005_E7_G,Offspring,0
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_149_005_F7_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_001_A2_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_001_D1_G,Offspring,3.98
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_002_B10_G,Offspring,5.13
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_002_B7_G,Offspring,4.9
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_002_D7_G,Offspring,4.52
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_003_H1_G,Offspring,1.88
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_004_C8_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_004_D11_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_004_D2_G,Offspring,5.15
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_004_E10_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_005_B1_G,Offspring,4.34
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_149_005_C7_G,Offspring,3.77
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_149_001_H5_G,Offspring,0
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_149_003_C2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_A7_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_B11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_B6_G,Offspring,2.52
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_C3_G,Offspring,1.65
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_C4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_C7_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_C9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_D7_G,Offspring,1.4
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_F6_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_001_G1_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_A2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_A4_G,Offspring,2.06
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_A6_G,Offspring,4.42
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_A7_G,Offspring,6.53
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_B2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_B4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_B5_G,Offspring,2.81
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_D12_G,Offspring,2.09
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_D4_G,Offspring,3.49
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_D8_G,Offspring,2.27
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_E12_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_E6_G,Offspring,5.06
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_F8_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_G3_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_G8_G,Offspring,2.37
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_H10_G,Offspring,3.58
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_H5_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_002_H7_G,Offspring,4.64
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_A11_G,Offspring,1.34
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_A9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_B11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_B6_G,Offspring,4.31
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_C10_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_C5_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_C9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_D10_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_D2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_E10_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_E4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_E8_G,Offspring,1.28
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_F1_G,Offspring,1.17
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_F4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_F7_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_F9_G,Offspring,2.64
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G1_G,Offspring,2.18
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G10_G,Offspring,3.54
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G7_G,Offspring,2.43
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_G9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_H5_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_003_H6_G,Offspring,1.94
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_B4_G,Offspring,2.62
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_E4_G,Offspring,5.62
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_F3_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_G11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_G6_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_H5_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_004_H9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_B11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_B9_G,Offspring,1.64
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_C9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_F1_G,Offspring,4.62
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_F10_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_F11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_G1_G,Offspring,1.53
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_G2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_149_005_H3_G,Offspring,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_001_H3_G,Offspring,1.46
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_002_G4_G,Offspring,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_004_A4_G,Offspring,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_004_B6_G,Offspring,0
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_004_H3_G,Offspring,1.96
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_149_005_A4_G,Offspring,3.14
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_001_A1_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_001_F5_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_001_F7_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_001_G7_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_001_H1_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_002_A1_G,Offspring,2.57
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_002_A12_G,Offspring,2.21
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_002_F5_G,Offspring,5.63
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_002_G10_G,Offspring,3.72
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_003_C1_G,Offspring,1.15
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_003_D5_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_B5_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_C4_G,Offspring,2.24
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_D8_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_E8_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_F10_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_F11_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_004_G4_G,Offspring,4.05
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_C12_G,Offspring,3.76
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_C8_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_D12_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_D7_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_E4_G,Offspring,5.28
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_F3_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_H8_G,Offspring,2.83
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_149_005_H9_G,Offspring,2.83
201701,75,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_149_002_G6_G,Offspring,2.39
201701,75,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_149_003_B4_G,Offspring,3.25
201701,75,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_149_004_A2_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_E2_G,Offspring,1.2
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_F11_G,Offspring,1.49
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_H11_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_002_C2_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_002_F12_G,Offspring,2.91
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_C12_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_D6_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_G5_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_A3_G,Offspring,1.77
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_F5_G,Offspring,0
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_G8_G,Offspring,1.83
201602,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_G9_G,Offspring,1.93
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A10_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A5_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A8_G,Offspring,2.26
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A9_G,Offspring,1.39
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_E12_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_F3_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_H6_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_002_B11_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_002_F3_G,Offspring,4.96
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_A3_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_A7_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B1_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B12_G,Offspring,1.36
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B7_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_C8_G,Offspring,1.99
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_D8_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_E2_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_E7_G,Offspring,3.05
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_F11_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_A8_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_B11_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_B8_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_C7_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_C9_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_D5_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_F8_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_A9_G,Offspring,1.94
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B10_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B6_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B8_G,Offspring,1.35
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_D10_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_001_D12_G,Offspring,5.11
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_001_H4_G,Offspring,1.03
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_002_A10_G,Offspring,2
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_002_F4_G,Offspring,5.75
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_002_G1_G,Offspring,2.55
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_003_B3_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_003_E11_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_003_E3_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_003_H7_G,Offspring,1.69
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_004_A3_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_004_E6_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_004_G1_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_149_005_D4_G,Offspring,4.38
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_149_005_F9_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_001_B10_G,Offspring,1.2
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_001_C10_G,Offspring,1.99
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_001_D5_G,Offspring,1.45
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_002_F10_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_002_H1_G,Offspring,5.78
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_003_F6_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_003_G3_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_003_H11_G,Offspring,3.84
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_C11_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_D12_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_D6_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_E2_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_F12_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_004_G3_G,Offspring,4.35
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_005_D3_G,Offspring,4.36
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_005_E1_G,Offspring,4.12
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_005_F8_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_149_005_G3_G,Offspring,4.36
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_149_001_E8_G,Offspring,4.17
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_149_003_H9_G,Offspring,1.65
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_149_005_A11_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_A4_G,Offspring,4.02
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_A7_G,Offspring,1.44
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_E5_G,Offspring,1.7
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_E9_G,Offspring,3.08
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_F11_G,Offspring,4.73
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_F4_G,Offspring,1.7
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_001_G6_G,Offspring,4.15
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_002_D10_G,Offspring,2.13
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_002_E2_G,Offspring,2.62
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_002_F5_G,Offspring,2.08
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_003_A1_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_003_B2_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_003_C7_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_003_E6_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_003_F8_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_004_B2_G,Offspring,6.69
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_004_C5_G,Offspring,5.04
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_004_F12_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_004_F3_G,Offspring,5.01
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_005_B2_G,Offspring,4.28
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_005_F6_G,Offspring,0
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_150_005_H5_G,Offspring,0
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_A3_G,Offspring,0
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_B10_G,Offspring,0
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_F7_G,Offspring,2.76
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_H3_G,Offspring,0
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_002_E1_G,Offspring,2.4
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_002_H8_G,Offspring,1.97
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_003_C6_G,Offspring,3.09
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_004_D9_G,Offspring,0
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_005_D2_G,Offspring,0
