Cohort,OffspringID,Offspringlggav,Code,Type,FatherID,Fatherlggav,MotherID,Motherlggav,FamilyID,gavscreenlist,FamilyID,Offspring count,Pond count,Larval count
201604,RC9_386,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_387,NA,C9,larval,201604BR157,3.34,201604BR074,4.09,B1_016,n,,,,
201604,RC9_388,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_392,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_394,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_395,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_396,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_397,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_399,NA,C9,larval,201604BR158,4.56,201604BR021,3.01,B1_006,n,,,,
201604,RC9_404,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_405,NA,C9,larval,201604BR239,0,201604BR103,3.41,B1_021,n,,,,
201604,RC9_407,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_408,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_410,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201604,RC9_412,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_413,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_414,NA,C9,larval,201604BR158,4.56,201604BR021,3.01,B1_006,n,,,,
201604,RC9_415,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201604,RC9_416,NA,C9,larval,201604BR199,3.82,201604BR020,3.51,B1_004,n,,,,
201604,RC9_417,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201604,RC9_418,NA,C9,larval,201604BR199,3.82,201604BR020,3.51,B1_004,n,,,,
201604,RC9_419,NA,C9,larval,201604BR239,0,201604BR103,3.41,B1_021,n,,,,
201604,RC9_420,NA,C9,larval,201604BR195,3.69,201604BR072,3.42,B1_015,n,,,,
201604,RC9_421,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_422,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_423,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_424,NA,C9,larval,201604BR157,3.34,201604BR074,4.09,B1_016,n,,,,
201604,RC9_425,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_426,NA,C9,larval,201604BR157,3.34,201604BR074,4.09,B1_016,n,,,,
201604,RC9_428,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_429,NA,C9,larval,201604BR195,3.69,201604BR072,3.42,B1_015,n,,,,
201604,RC9_430,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_431,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_433,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201604,RC9_436,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_437,NA,C9,larval,201604BR195,3.69,201604BR072,3.42,B1_015,n,,,,
201604,RC9_438,NA,C9,larval,201604BR158,4.56,201604BR021,3.01,B1_006,n,,,,
201604,RC9_440,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_441,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_442,NA,C9,larval,201604BR271,NA,201604BR020,3.51,B1_005,n,,,,
201604,RC9_443,NA,C9,larval,201604BR195,3.69,201604BR072,3.42,B1_015,n,,,,
201604,RC9_447,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_448,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_449,NA,C9,larval,201604BR239,0,201604BR103,3.41,B1_021,n,,,,
201604,RC9_450,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_451,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_453,NA,C9,larval,201604BR199,3.82,201604BR020,3.51,B1_004,n,,,,
201604,RC9_454,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_455,NA,C9,larval,201604BR192,3.18,201604BR059,3.51,B1_011,n,,,,
201604,RC9_456,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_458,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_459,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201604,RC9_460,NA,C9,larval,201604BR239,0,201604BR103,3.41,B1_021,n,,,,
201604,RC9_461,NA,C9,larval,201604BR158,4.56,201604BR060,0,B1_012,n,,,,
201604,RC9_464,NA,C9,larval,201604BR347,5.14,201604BR456,0,B1_033,n,,,,
201604,RC9_466,NA,C9,larval,201604BR271,NA,201604BR020,3.51,B1_005,n,,,,
201604,RC9_467,NA,C9,larval,201604BR347,5.14,201604BR479,3.47,B1_036,n,,,,
201604,RC9_468,NA,C9,larval,201604BR289,5.5,201604BR412,3.75,B1_026,n,,,,
201602,RD1_001,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_002,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_003,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_004,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_005,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_008,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_009,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_010,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_011,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_012,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_013,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_014,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_015,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_017,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_018,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_019,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_020,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_021,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_023,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_024,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_025,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_026,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_027,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_028,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_030,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_031,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_032,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_033,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_034,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_035,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_042,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_045,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_048,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_049,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_052,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_053,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_054,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_056,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_057,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_058,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_060,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_064,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_065,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_066,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_069,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_071,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_072,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_073,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_074,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_076,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_077,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_081,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_082,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_086,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_087,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_088,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_090,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_091,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_092,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_093,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_094,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_095,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_096,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_097,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_098,NA,D2,larval,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,RD1_099,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_100,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_102,NA,D2,larval,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,RD1_105,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_106,NA,D2,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_111,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_113,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_115,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_117,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_119,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_120,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_121,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_123,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_124,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_125,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_127,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_128,NA,D2,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_129,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_133,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_134,NA,D2,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_135,NA,D2,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_136,NA,D2,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_137,NA,D2,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_138,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_139,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_140,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_141,NA,D2,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_145,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_146,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_147,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_148,NA,D1,larval,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,RD1_151,NA,D1,larval,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,RD1_152,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_153,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_154,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_155,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_156,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_157,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_159,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_160,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_162,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_164,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_165,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_166,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_167,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_168,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_169,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_170,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_171,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_173,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_176,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_177,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_178,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_181,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_182,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_183,NA,D1,larval,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,RD1_187,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_191,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_192,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_193,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_196,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_197,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_199,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_200,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_201,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_202,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_204,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_205,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_208,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_215,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_216,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_217,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_218,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_219,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_220,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_221,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_222,NA,D1,larval,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,RD1_223,NA,D1,larval,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,RD1_226,NA,D1,larval,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,RD1_228,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_230,NA,D1,larval,201602BR093,1.73,201602BR054,2.22,B3_008,n,,,,
201602,RD1_232,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD1_235,NA,D1,larval,201602BR088,2.31,201602BR060,1.51,B3_012,n,,,,
201602,RD2_001,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_002,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_003,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_004,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_005,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_006,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_007,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_008,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_009,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_010,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_011,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_012,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_013,NA,D2,larval,201602BR113,NA,201602BR026,0,B3_001,n,,,,
201602,RD2_014,NA,D2,larval,201602BR102,3.57,201602BR075,2.43,B3_017,n,,,,
201602,RD2_015,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_017,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_018,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_021,NA,D2,larval,201602BR126,NA,201602BR031,0,B3_023,n,,,,
201602,RD2_022,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_023,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_024,NA,D2,larval,201602BR105,1.39,201602BR066,3.32,B3_014,n,,,,
201602,RD2_025,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_026,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_027,NA,D2,larval,201602BR093,1.73,201602BR036,2.76,B3_004,n,,,,
201602,RD2_028,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_029,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_030,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_031,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_032,NA,D2,larval,201602BR113,NA,201602BR026,0,B3_001,n,,,,
201602,RD2_033,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_034,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_035,NA,D2,larval,201602BR105,1.39,201602BR066,3.32,B3_014,n,,,,
201602,RD2_036,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_037,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_038,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_039,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_040,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_042,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_045,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_046,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_047,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_048,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_049,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_050,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_051,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_052,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_053,NA,D2,larval,201602BR093,1.73,201602BR036,2.76,B3_004,n,,,,
201602,RD2_054,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_055,NA,D2,larval,201602BR113,NA,201602BR026,0,B3_001,n,,,,
201602,RD2_056,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_057,NA,D2,larval,201602BR113,NA,201602BR026,0,B3_001,n,,,,
201602,RD2_058,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_059,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_060,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_061,NA,D2,larval,201602BR102,3.57,201602BR075,2.43,B3_017,n,,,,
201602,RD2_062,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_063,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_064,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_065,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_066,NA,D2,larval,201602BR102,3.57,201602BR075,2.43,B3_017,n,,,,
201602,RD2_067,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_068,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_069,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_070,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_071,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_072,NA,D3,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_073,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_074,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_075,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_076,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_077,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_078,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_079,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_080,NA,D2,larval,201602BR093,1.73,201602BR036,2.76,B3_004,n,,,,
201602,RD2_081,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_082,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_084,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,RD2_088,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_089,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_090,NA,D2,larval,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,RD2_091,NA,D2,larval,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,RD2_092,NA,D2,larval,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,RD2_093,NA,D2,larval,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
